created_at	playlist_id	title	numtracks	duration	owner
1274829000	7817195	[11376, 12092]	2	997	35478
1201885122	4753233	[19676]	17	5598	35478
1216696187	827892	[19676]	17	5598	35486
1190879025	5396446	[]	150	35770	35486
1250355592	8374508	[14857, 15204, 15818]	75	26292	35486
1274832510	5570856	[7710]	142	47619	35503
1320617312	6112716	[]	5	1241	35503
1320609412	11533215	[8]	8	2809	35503
1274832431	10647037	[6126]	120	40139	35503
1268437066	8803047	[19676]	9	2433	35503
1260305842	165432	[4470, 3976, 13482]	74	18801	35503
1260134883	313391	[10428, 13482, 11095]	76	20915	35503
1260134836	6584355	[4837]	52	14658	35503
1260135010	7998651	[11365, 7934, 17401, 9857]	76	21118	35503
1260134796	3552657	[18718, 16867, 11095]	63	17771	35503
1260135046	6732443	[11134]	54	15159	35503
1260304272	5896131	[20608]	55	15536	35503
1260134982	6493618	[5998]	58	17964	35503
1260134942	91768	[1870, 903]	113	32543	35503
1260269929	4714819	[3985]	26	6985	35503
1260189156	5434740	[18318]	15	4622	35503
1260134922	745171	[20191, 12939, 19687]	17	4128	35503
1260135078	3721434	[19676]	8	2395	35503
1260135060	6504923	[13768, 20093, 13482, 18698]	2	748	35503
1260134998	7541704	[6521]	2	856	35503
1260134964	8814221	[14881]	2	856	35503
1296693412	6966360	[19140]	2	856	35515
1289004159	6086497	[20652]	2	856	35515
1287777305	5754480	[15977, 9269, 9717]	2	856	35515
1287777030	3273029	[7942, 7934]	3	527	35515
1282940766	4452070	[10825, 11695]	6	1370	35515
1288665160	6987400	[13291]	11	2251	35528
1288045886	6370429	[13452]	11	2676	35528
1339029196	20961	[17517, 385, 14448]	4	1020	35534
1337647032	4279988	[19676]	4	1020	35534
1227392036	3138380	[7402]	15	3355	35547
1188310391	5611450	[19676]	15	3355	35547
1241012386	7541185	[19676]	83	19653	35547
1252676086	10143948	[6659, 11369, 7408, 10792, 17317, 20387, 12719, 18783]	7	1717	35547
1342546869	11226751	[19676]	7	1717	35577
1321976347	8955115	[19676]	25	6383	35577
1242645905	4945151	[11914]	27	7567	35579
1242557615	7551597	[15818]	91	22907	35579
1242831601	6596508	[700]	36	8772	35579
1247222984	6514398	[6382, 4588]	2	766	35579
1249164888	8895625	[3847]	4	1601	35579
1242731547	5088457	[14630]	20	4550	35579
1378251344	6029154	[19676]	17	4277	35583
1378070132	11677737	[19676]	6	1885	35583
1370976110	10936531	[19676]	10	3532	35583
1349384185	10308099	[19676]	13	3773	35583
1316790927	10372384	[19676]	13	3773	35588
1294500188	10232368	[2653]	3	295	35588
1279129684	3461569	[19676]	19	3998	35588
1171160548	7109894	[]	25	5447	35598
1359090786	8560212	[10521, 7124]	25	5447	35598
1177273723	8367578	[]	158	40976	35620
1239815360	7538602	[16425, 13540]	97	23540	35620
1210042974	11761209	[10797, 4482, 12719]	13	3499	35636
1219451051	3529366	[16092]	30	7262	35636
1201709067	5693333	[18795, 14448]	156	76511	35678
1229176172	3949161	[5625]	63	18966	35683
1262773970	4168941	[233, 12719]	22	10436	35683
1229945056	8190324	[227, 12719]	29	7584	35683
1229339380	5766099	[9163]	16	4170	35683
1229176139	6338538	[8823, 8691]	15	3224	35683
1219878509	6338368	[19676]	15	3224	35694
1219914510	6076377	[19676]	18	5147	35694
1217503327	6760850	[4588]	53	14194	35724
1192199540	8800880	[]	186	46638	35724
1217501359	1563875	[20629]	6	1429	35724
1217501780	6193340	[3632]	8	2386	35724
1217503885	3297202	[14630]	2	431	35724
1254062476	2983529	[19676]	52	13737	35739
1198767922	11587786	[6059]	67	19226	35739
1393525434	5677444	[8232]	8	1957	35744
1393525430	10586487	[19676]	8	1957	35744
1393525427	7281967	[19676]	8	1957	35744
1178497199	7435696	[]	83	23616	35766
1247815633	8531221	[]	7	1922	35766
1265456889	7369599	[20221, 12513, 16554, 5513, 13482, 12719]	24	5921	35774
1261967693	7541699	[18813, 13357, 16356, 12808, 8597, 9402, 12988]	41	10675	35774
1217192969	1359216	[6701, 20878, 11095]	24	6237	35774
1171069567	8508041	[7209, 3659, 9494, 4789, 13779, 9460, 20878, 20874]	33	8867	35774
1309830761	10687718	[10936, 16570]	53	12116	35799
1294324941	7011649	[1769]	53	12116	35799
1245176518	11284383	[19676]	15	3154	35799
1323874082	10268749	[19676]	15	3154	35812
1323874030	7397374	[19676]	15	3154	35812
1308566501	8285159	[7554]	15	3154	35812
1308047198	6099497	[19119]	10	3881	35812
1308047004	6772365	[18646]	3	724	35812
1223448602	2818607	[19676]	3	724	35814
1233452725	3801413	[13859, 19094]	5	1453	35814
1301546241	8360796	[9163]	2	457	35816
1301546199	5127866	[15029]	2	457	35816
1330495283	5068194	[2096, 3048]	2	374	35819
1316053870	135157	[19676]	2	229	35819
1317602490	10087968	[2678]	7	1823	35830
1250536375	10379448	[19676]	5	1125	35830
1258623723	8022816	[9581]	64	15460	35838
1175353798	7974676	[5947]	79	27392	35838
1256288122	4726340	[8364]	31	9329	35838
1313139265	7126569	[5471, 9163]	43	11662	35838
1254512521	10339280	[3650]	186	53798	35838
1306669958	10188921	[13736]	29	6597	35838
1306005930	2947688	[8332]	3	1053	35838
1283066391	8533849	[15784, 2586]	69	11678	35838
1287432783	6421532	[3847]	30	9490	35838
1258015942	7541999	[12094]	51	15889	35838
1343970715	2949434	[20640, 490, 16425, 13540]	51	15889	35844
1343969636	7307799	[20640, 7934, 17427]	1	343	35844
1343383809	11502232	[14646, 7433, 1227]	2	400	35844
1421123431	13498	[]	2	400	35851
1420660311	6253247	[]	1	248	35851
1328146507	5289989	[18865, 17421, 7194]	2	385	35851
1301735226	8652878	[]	2	385	35851
1171406736	7614467	[]	16	3871	35861
1235621671	11105105	[14499, 17018]	6	714	35861
1253949148	4595595	[10442, 17760, 6639, 5458, 18698]	23	4518	35879
1202408590	10025910	[12633]	3	557	35879
1226941175	4915442	[19676]	3	557	35898
1226344222	3594673	[19676]	2	451	35898
1299448129	122567	[6459, 17977]	2	451	35902
1299039101	5149060	[19676]	59	14553	35902
1325128359	11513047	[17307, 10716, 9438]	6	1493	35905
1319326400	7015900	[]	51	13608	35905
1311804400	502868	[]	33	8658	35905
1321157928	3040570	[]	12	2966	35905
1311735547	11453989	[]	22	6759	35905
1387442740	232237	[6715]	3	882	35906
1344214535	11473288	[19676]	3	882	35906
1215620249	8829336	[19676]	3	882	35933
1248190064	541699	[9577, 12189]	3	882	35933
1214934731	3058858	[19676]	4	775	35933
1310835440	10458609	[15519]	17	4878	35965
1311059070	6064539	[19212]	6	1242	35965
1248260184	7607188	[3685, 3847]	61	19071	35965
1252776433	7560563	[19676]	61	19071	35965
1252776423	10206838	[6357]	8	2054	35965
1190851932	6984107	[6356]	158	44478	35965
1200062281	11502559	[19676]	9	2461	35966
1333116509	5356095	[19676]	9	2461	35966
1226766108	5555887	[8861, 14448]	10	2468	35976
1230560270	3407894	[19423, 17779]	10	2468	35976
1171277806	7541538	[18924, 14448]	142	39597	35985
1219234306	5772179	[18924, 327, 14448]	38	9661	35985
1356259301	10231235	[19676]	20	4877	36184
1306067111	6231977	[19676]	187	54003	36184
1301170520	7540738	[19676]	189	57858	36184
1296969535	5489541	[19676]	171	47710	36184
1293373881	6022645	[19676]	180	52302	36184
1290663251	6417455	[19676]	172	47627	36184
1287998367	5707376	[19676]	179	58509	36184
1282580741	7709624	[19676]	174	52262	36184
1272088296	10651418	[19676]	193	53578	36184
1263752329	6954394	[19676]	156	44960	36184
1259608282	3645594	[19676]	164	49805	36184
1193296703	6298217	[19676]	182	54682	36184
1193365547	4280398	[19676]	29	7662	35994
1226546238	661560	[19676]	29	7662	35994
1297770429	8838711	[8238]	8	1520	36006
1281620473	4869672	[9163, 15818]	35	7151	36006
1277383613	5917741	[6858, 13130]	9	1959	36006
1212057565	11266075	[19676]	4	900	36006
1358642988	854982	[20581]	7	1241	36024
1275872503	6927258	[11979]	7	1241	36024
1172860153	7773887	[18948, 14448]	14	3326	36026
1311080882	8361181	[19676]	15	3534	36026
1267234938	11097729	[3856]	1	221	36030
1174886436	5366034	[]	45	10068	36030
1187048835	6132763	[18979, 13479, 10891]	153	51275	36065
1231362589	10234486	[15770]	28	12724	36065
1233187549	11363491	[19676]	28	12724	36074
1233084982	11390813	[9269, 12719]	3	1344	36074
1332420894	3230275	[13340, 248]	5	1747	36076
1270068115	7254495	[16931, 814]	21	6161	36076
1171036150	11553717	[18984, 14448]	19	4108	36109
1233942261	963285	[2335]	11	2488	36109
1334432593	457932	[19676]	7	1729	36114
1310969877	2819227	[19676]	157	39056	36114
1376103090	11518773	[9888, 20877]	11	2419	36116
1376520777	5243730	[692, 5557]	11	2419	36116
1376520624	7201897	[5640, 7408, 20808, 13987]	2	382	36116
1376520319	5318174	[17500]	3	631	36116
1376518306	4420924	[9582]	4	1320	36116
1219698135	6204418	[19676]	3	930	36136
1237847956	2960345	[19676]	3	930	36136
1242286155	2927961	[17184]	1	234	36166
1242290161	6532134	[10812, 13765]	6	1077	36166
1270572806	7554759	[12995, 12636]	6	1077	36173
1171291977	1695656	[19007, 14448]	11	2981	36173
1274127588	6597548	[5222]	10	2940	36175
1416577932	8889787	[16605]	10	2940	36175
1350988574	8345336	[15148, 13082, 12636, 7194]	2	474	36175
1312625821	10091070	[10936, 16570]	2	474	36175
1302207145	7138853	[19463]	2	474	36175
1270383141	5709934	[18541, 6444, 5201, 532]	28	7041	36175
1264798945	7603802	[5222]	46	13194	36175
1261319629	6612123	[5222]	38	11548	36175
1260829480	11648655	[13261]	5	1352	36175
1260060804	3765220	[9615]	8	1801	36175
1260012647	7138040	[5222]	32	10945	36175
1237862478	6820998	[13948]	2	463	36176
1174706797	11758536	[]	2	463	36176
1296773360	5344848	[]	15	4087	36182
1233268223	4054341	[]	116	35653	36182
1298723834	3532504	[]	3	1099	36182
1296424098	3907817	[5969]	37	14579	36182
1306760402	10273168	[16864, 12995]	6	1681	36192
1306759932	6275624	[19306, 13765]	69	15927	36192
1359363646	2857884	[19676]	69	15927	36200
1210517730	8898922	[19676]	2	432	36200
1222604047	480065	[3709, 13600, 13134, 18698]	7	1432	36204
1222604381	7023279	[11401, 7304]	20	4864	36204
1321211380	5423920	[19676]	20	4864	36222
1259333628	10493475	[]	165	44148	36222
1231976545	10033829	[11341, 9396]	51	16305	36232
1231973359	5615637	[10720, 5873]	27	4930	36232
1420012920	3398161	[19909, 4803, 261, 7194]	16	3753	36247
1395043045	5025095	[4575, 121, 11460, 261, 7194]	8	3166	36247
1414348636	1702262	[2151, 2634, 20284, 23, 9115, 13765]	7	3242	36247
1406566584	11214358	[9827, 16601, 261, 12189, 7194]	16	3682	36247
1404792542	7541672	[9827, 16601, 261, 12189, 7194]	15	4381	36247
1380813120	129564	[18774, 17900, 13448, 14795, 9026, 15370, 258, 9115, 20874, 14343, 11695]	18	4503	36247
1397020816	7626972	[9725, 3115, 308, 121, 7194]	21	6502	36247
1382511803	5478657	[12634, 9180, 3204, 13448, 258, 7369, 17555, 7194, 9438, 18698]	14	3701	36247
1381767756	8748165	[3142, 4095, 16601, 1266, 222, 12189, 3420, 7194]	16	3749	36247
1378881352	10277036	[16655, 16601, 18075, 258, 12189, 3420, 7194]	14	3613	36247
1378607773	7983122	[16655, 16601, 18075, 258, 12189, 3420, 7194]	16	3892	36247
1371350596	6442546	[9827, 16601, 223, 12189, 7194]	9	2998	36247
1365277967	7744101	[4095, 16601, 1266, 221, 12189, 3420, 7194]	13	3027	36247
1365214448	8853050	[1409, 6094, 1422, 258, 7194]	19	4092	36247
1364494209	6986130	[13452, 11289, 347, 16601, 221, 21, 47, 7194]	15	4088	36247
1363281924	5251631	[18587, 12009, 719, 221]	6	3075	36247
1362978068	7264561	[9049, 16890, 11289, 136, 20, 12189, 3420, 7194]	11	2806	36247
1361470970	6710752	[6114, 12189, 7194]	14	3467	36247
1360133209	4058921	[180, 17439, 12009, 11289, 20881, 16601, 14, 519, 9115, 7194]	19	4629	36247
1360132428	5472265	[9814, 1683, 16601, 23, 12189, 7194]	11	2927	36247
1360131335	7098897	[26, 16601, 1422, 12189, 7194]	11	2910	36247
1360130619	5749769	[12009, 16601, 29, 12189, 7194]	9	2501	36247
1360130169	6270354	[3142, 14554, 15840, 16601, 221, 12189, 7194]	2	604	36247
1360129581	432499	[19456, 4010, 20737, 21, 12189, 7194]	9	3551	36247
1360128975	11636540	[2090, 6114, 12189, 7194]	14	3988	36247
1360128686	1646527	[16601, 13448, 239, 12189, 7194]	10	2683	36247
1360128363	11746024	[12634, 12189, 7194, 18698]	7	3525	36247
1360127814	2166180	[2090, 6114, 12189, 7194]	12	3243	36247
1360127341	7129485	[12634, 16887, 12189, 7194, 18698]	14	3871	36247
1288140792	3549187	[5465, 18925]	6	1773	36267
1216155465	4433756	[6200, 3847, 12636]	10	6925	36267
1303519844	8670076	[19509]	10	2153	36279
1275008673	8684001	[19676]	10	2153	36279
1268071268	5052431	[19676]	2	493	36279
1222976238	10466446	[10543, 14448]	6	1130	36302
1184094689	10351078	[19110, 20337, 13482, 12636]	40	8628	36302
1222948216	5249673	[19655]	47	10447	36302
1222949107	181268	[12808, 13157]	0	0	36302
1222976205	4752953	[19656]	37	9558	36302
1216496379	7341249	[19657]	10	1910	36302
1216496905	8309365	[6987, 8861]	17	3848	36302
1266083182	4667765	[5947]	2	365	36309
1266082949	5201221	[1131]	2	815	36309
1266082697	6234345	[14857]	7	3419	36309
1262140397	5231227	[4112, 16509]	2	484	36309
1262050945	10475601	[7000]	2	776	36309
1337828856	8662543	[19676]	29	6356	36323
1337827850	5260816	[2221, 18372, 20615, 1620, 17427, 18925]	5	786	36323
1337267691	2085266	[6641, 1416]	3	546	36323
1306634468	4363086	[1010, 6842, 17427]	20	3975	36323
1306612696	7598734	[6842, 4546, 17427]	6	1181	36323
1306612531	4891249	[6842, 12318, 17427]	11	2296	36323
1306612141	11585945	[6842, 3615, 17427]	9	1684	36323
1306611693	5055180	[6842, 14048, 12636]	7	1576	36323
1251585210	10957491	[1879, 10142, 20116, 20515, 4889, 9535, 17499]	11	2864	36329
1249069600	9005273	[4467, 14302, 17923, 13482]	7	1233	36329
1265154343	5971540	[]	7	1870	36345
1261237354	1988549	[7503]	6	1680	36345
1241724971	8154994	[]	10	2414	36345
1284939462	3527983	[11094, 4913]	29	5988	36357
1284943296	5907134	[7521, 10441]	20	4637	36357
1298440157	10210758	[11348, 18698]	17	3416	36357
1284939509	8182653	[4721, 15558, 18925]	12	2443	36357
1298440054	6268731	[15840, 12389, 18698, 18925]	9	1830	36357
1298439911	8831542	[1855, 2785]	9	2131	36357
1285898259	4091447	[7924, 16599, 16389, 18698]	24	4825	36357
1294364491	3113884	[18280, 18486]	27	6730	36357
1284944845	7496210	[16106, 2363, 18870]	13	2725	36357
1286764672	3768967	[2780, 1757]	7	1771	36357
1285471558	10090460	[7744, 18852]	1	232	36357
1285471234	11185169	[20851, 12889]	8	1855	36357
1285449562	5451874	[4526, 12051]	10	1963	36357
1285449361	8750324	[10004, 14188]	4	894	36357
1284943167	10609652	[]	9	2155	36357
1284943049	7541579	[17596, 9760]	9	1912	36357
1284939415	8522734	[2354, 9863]	9	1971	36357
1261715822	4181988	[17977]	9	1971	36361
1174915130	6090532	[19676]	5	1105	36361
1278535981	2706771	[10775]	22	5921	36368
1273311242	8814758	[]	22	5921	36368
1219890046	5963927	[19676]	22	5921	36392
1176782688	6127839	[]	8	1877	36392
1220104548	10605448	[12971, 12659]	8	1877	36402
1171040360	5729911	[8629, 7294, 13743, 424, 1227]	1	180	36402
1304898825	6220336	[15282]	66	17397	36419
1282430517	3069155	[19676]	2	391	36419
1281071509	8507212	[1642, 2459, 16864, 1227, 11914]	8	5037	36419
1285002822	8170654	[3289]	3	708	36435
1265784443	10999324	[19676]	18	3991	36435
1319637580	5586906	[16700, 13181]	6	1386	36438
1192781620	10873625	[19257, 18567, 10891, 4776]	34	8839	36438
1369766004	3146724	[3118]	2	485	36453
1299344886	6862075	[11715]	10	2930	36453
1261155187	4101964	[1963, 2363]	80	18638	36453
1298997174	4819073	[3447]	80	18638	36453
1261155078	5069992	[17660]	1	248	36453
1254728331	8557335	[19676]	3	974	36453
1324597139	7486499	[19676]	3	974	36456
1240057190	11152284	[19676]	3	955	36456
1240949302	7381771	[19676]	3	955	36456
1240950068	4778073	[10775]	11	2725	36456
1282045252	8447609	[12461, 6447, 19676, 14448, 18698]	14	3809	36457
1260620992	10588316	[13855, 19995, 7157, 11914]	10	2854	36457
1258886386	5129138	[19676]	4	1177	36457
1407357341	3585254	[3512, 13787, 14745]	41	10129	36458
1400181431	7884179	[6324, 6556, 13709, 15120]	9	1014	36458
1347623103	11392785	[19676]	9	1014	36463
1194897437	440962	[]	16	4428	36463
1171034883	6585115	[11345]	40	9063	36475
1211373657	5802621	[4951]	27	6666	36475
1222963694	5064044	[12461, 13600, 11097]	134	38091	36480
1180759557	2650400	[]	184	45895	36480
1239226199	3394446	[4474, 12719, 2287, 18698]	28	7999	36480
1271676707	6599796	[17917, 9581]	5	2128	36486
1259555701	4587696	[13048]	13	4301	36486
1256602651	10275452	[13047]	33	9172	36486
1256215079	4443252	[3847]	6	1337	36486
1256212948	3069437	[17917, 9581]	34	12267	36486
1256350553	6740385	[13046]	35	10459	36486
1256213190	10058764	[9561]	5	1151	36486
1256044450	5332741	[13045]	38	10435	36486
1244179854	8140492	[7451]	39	10734	36486
1274813980	5392563	[9531, 239, 18075]	69	14568	36485
1196405311	8657056	[]	184	41972	36485
1241273469	5215046	[4482, 6740, 19349]	50	14639	36496
1172253024	8324380	[]	14	4240	36496
1270483624	10059341	[9531, 239]	4	1146	36506
1227650341	3607067	[19676]	18	5731	36506
1348757099	11598910	[14429]	5	1111	36507
1172845338	489988	[]	56	14012	36507
1351340720	10564552	[]	22	4048	36518
1340710334	11110947	[14968, 11317, 1227]	6	1782	36518
1234736603	4824528	[20266]	23	5929	36535
1204408834	11761921	[7937]	20	5287	36535
1255435836	7487306	[19676]	20	5287	36551
1201172369	5107899	[19676]	10	1917	36551
1365870918	10090783	[17628, 15494, 19093, 4103]	27	5520	36576
1359603470	7974833	[5938, 17911]	22	3788	36576
1359602941	5216292	[4078, 5773, 17542, 18698]	23	5349	36576
1201543803	5787925	[19676]	1	177	36577
1243478966	3312930	[]	1	177	36577
1198629069	6652742	[]	4	789	36579
1310481526	6147013	[19676]	4	789	36579
1223665885	8747067	[16092, 2423]	7	1778	36583
1222089420	11579718	[16356, 12808, 12719]	15	2860	36583
1222564519	7100027	[1519, 20629, 18698]	18	4545	36583
1193093285	5371237	[19357, 13479, 10891]	18	4545	36593
1221129871	1448719	[10458]	10	1737	36593
1223223493	6480390	[19676]	158	41089	36609
1242530635	8470501	[19676]	12	3165	36609
1191413927	3772181	[19676]	17	4711	36612
1244987830	5147751	[12719, 12636]	3	749	36612
1256344853	3682977	[]	67	14817	36622
1220207412	11162250	[6322, 11984, 13157, 15204]	39	8667	36622
1232051841	1007894	[3147, 15204, 4776]	71	14864	36622
1332676381	7916263	[80]	2	450	36626
1325105951	8570102	[]	7	1738	36626
1325860088	5222411	[]	7	1473	36626
1325093441	588758	[]	14	3409	36626
1325103890	53050	[]	11	2290	36626
1325093338	5797418	[]	11	2290	36626
1202540322	10116605	[19676]	2	644	36647
1243350141	8637418	[11097, 19094]	52	13290	36647
1171861532	4959614	[19415, 14448]	26	6254	36650
1225510580	10935047	[12995, 14448]	28	7381	36650
1225221624	271560	[11095, 12189]	14	3197	36673
1219800100	11051119	[1769, 17401]	45	10744	36673
1286757736	6767961	[15021]	45	10744	36675
1231655052	1828405	[19429, 20812, 13482, 18698]	1	274	36675
1222711564	5525162	[19676]	1	274	36675
1278017242	5178631	[7319]	4	791	36678
1276545849	598739	[7157]	2	705	36678
1277991618	932723	[4588]	5	1252	36678
1303795105	6640168	[17224]	5	1604	36702
1293083218	4052641	[11959]	7	1905	36702
1311823125	7075116	[9750]	13	3131	36705
1292818509	7787639	[12318, 20878]	10	2240	36705
1235999761	5426323	[985]	12	2234	36713
1236255616	7541914	[15960, 828]	4	652	36713
1236260058	5207235	[740]	0	0	36713
1236001406	915858	[10610, 20930]	5	966	36713
1236003700	8927251	[2785, 2096, 18698]	20	3412	36713
1235913713	5699162	[3363, 9730]	21	3318	36713
1235937223	7516910	[15154, 7300]	7	1254	36713
1236279041	8045059	[]	25	5335	36713
1375487988	4505434	[8500, 17421, 4721, 7194, 18698]	34	8322	36728
1193103111	6083816	[]	3	727	36728
1237966928	7911334	[16535, 18698]	32	9430	36729
1172748075	3346900	[7000, 18698]	135	40973	36729
1336053560	4578231	[365]	6	2331	36759
1262363347	8194706	[19469, 1797, 13030, 4803]	67	16374	36759
1176899053	10697344	[]	152	40349	36759
1340469349	6553854	[3650, 17172]	7	1657	36761
1340469081	8924534	[3650, 18075]	9	3289	36761
1338756675	7389402	[833, 3650]	5	1687	36761
1221146658	4025205	[]	5	1687	36764
1221676804	10110529	[1084]	12	2564	36764
1218026553	7673029	[5231]	1	352	36779
1218466995	3233747	[15517]	17	5871	36779
1322396619	3722044	[18237, 4221, 4255]	11	3040	36787
1320021181	4806823	[1227, 13595]	19	4984	36787
1319051874	7098226	[8327, 15044, 17114]	11	3004	36787
1307051831	3848175	[4345, 742, 4154, 1463]	12	4185	36787
1313398285	5740104	[11710, 15111, 14373, 14891]	14	4877	36787
1313139205	3622334	[12265, 4941]	12	4628	36787
1308905109	5253212	[15360, 3385, 1058, 7742, 13589]	12	2805	36787
1308687250	5686498	[11514, 8423, 4777]	3	948	36787
1308292867	6392754	[13254, 5109, 4588, 13661]	9	2470	36787
1307824671	2724255	[490]	4	1207	36787
1307041991	10543868	[18169, 7532, 1463]	4	1664	36787
1307029544	6763616	[19101, 1463, 1204, 13190, 13482, 18698]	9	3759	36787
1306998113	6766449	[17110, 10461, 4874, 1426]	12	2577	36787
1306997570	3070279	[20139, 13543, 12038]	10	3497	36787
1306968391	7187971	[9317, 1463, 11128, 10871]	12	4445	36787
1234875160	7033581	[12316]	15	4813	36804
1234875249	8515228	[]	39	10892	36804
1190477053	7761817	[19488, 13479, 10891]	13	3297	36804
1283814665	6783096	[8750]	26	5665	36809
1283738209	11606043	[19676]	1	229	36809
1242223873	7542039	[17948, 9581]	13	4451	36815
1242201711	7212585	[17752, 14597]	62	24397	36815
1242224664	8608550	[1553, 9581, 14282]	66	28636	36815
1242828054	10191295	[19844, 3145]	56	12511	36815
1242221477	4001315	[6398, 7572, 1743]	21	7095	36815
1242221239	5570921	[16350, 11588]	21	9830	36815
1268655973	3185344	[14974, 9187, 14881]	20	6886	36815
1242286093	5306861	[7572, 1743, 1581]	7	1036	36815
1243335626	1680239	[14802, 17534]	6	1619	36815
1242222509	3559059	[4087, 17542]	11	2285	36815
1242287302	8639049	[1553, 810]	15	5233	36815
1242726207	8425614	[4163, 12636]	8	1888	36815
1217361880	8597450	[4292, 17752, 13229]	101	35559	36815
1242201292	11611490	[3261, 17752, 17525, 13661]	14	4468	36815
1242201894	5813185	[17038, 10436]	50	12054	36815
1242224144	7657132	[9159, 20629, 7479]	21	8879	36815
1205399923	4578094	[]	144	36271	36821
1246255046	2660548	[19676]	24	6923	36821
1286221269	6916737	[184]	8	1923	36845
1236961508	5292136	[7499, 3638, 17317, 12189, 4578, 9438, 13502]	20	6235	36845
1236961638	11379280	[14619, 13589, 12189]	51	12049	36845
1354118167	3753243	[5951, 6521, 12268, 9581]	81	28805	36870
1345328092	10290981	[13855, 5505]	186	74048	36870
1345323271	10638399	[5625]	3	685	36870
1345300165	7541302	[19232, 8823]	9	2940	36870
1345188901	10234547	[4791]	2	561	36870
1284750363	3579642	[3624, 13765]	2	561	36877
1284748920	171927	[2363, 2126]	5	1121	36877
1266451093	8206073	[4588]	5	1121	36877
1281815943	4226494	[19667]	35	6181	36884
1284364900	7541219	[20074, 9044]	35	6181	36884
1423118540	7541404	[19676]	35	6181	36913
1417593121	7435883	[20389]	23	5059	36913
1417492244	8529532	[19676]	23	5059	36913
1404581302	7155301	[19676]	17	3892	36913
1220704196	1132606	[19676]	3	731	36913
1283638292	8620012	[19676]	3	731	36949
1174197066	4481944	[19634, 14448]	71	18748	36949
1327510655	8429443	[1478]	3	856	36960
1322295294	11464595	[8003, 6248, 12189, 5625, 5188]	3	856	36960
1318344207	10787150	[5625]	8	2090	36960
1302470498	7622768	[10716, 14425]	103	23944	36960
1370119513	157827	[15454, 8500, 258, 7369, 18698]	103	23944	36972
1368012286	4981409	[5218, 15370, 258, 4588]	7	1751	36972
1368512196	140424	[5218, 15370, 258, 8358]	7	1751	36972
1368437657	11540755	[1084, 5218, 15370, 258, 15818]	2	482	36972
1368014683	11190935	[5034, 5218, 15370, 258]	2	482	36972
1200011330	5293517	[]	183	44675	36972
1237085412	10293219	[770, 2403]	94	22478	36972
1244004359	10199456	[16731, 10907]	37	9503	36972
1225576258	3779892	[19676]	184	55052	36974
1244751349	6169598	[19676]	178	52272	36974
1233186811	6242407	[8129, 19709, 17499]	0	0	37012
1203711808	10705369	[19640, 4163, 8394]	0	0	37012
1290846932	6398776	[18646]	30	6134	37042
1284230954	8683179	[]	54	12467	37042
1178480889	3635956	[]	16	2998	37050
1221928668	6537345	[19676]	7	1337	37050
1243883195	6399873	[17124, 13540]	9	2227	37050
1221925663	8657550	[19676]	9	2227	37050
1243022418	3219422	[5353]	9	1871	37050
1223252527	6377619	[1317]	9	4673	37051
1233008115	7541230	[230]	12	3008	37051
1233008238	3615292	[229]	14	3894	37051
1217968395	2960197	[9717, 7882, 4578]	17	4044	37051
1217974491	11371431	[10521, 16906, 18698]	11	2713	37051
1233013122	6756218	[232]	19	4735	37051
1217707043	7301377	[9187]	41	12918	37051
1232696304	124343	[231]	16	4499	37051
1233030000	10840160	[228]	18	4243	37051
1220935823	7541311	[19676]	179	45355	37059
1220677460	7561143	[19676]	9	2513	37059
1298277710	10240343	[]	48	14678	37074
1340046585	4320535	[5331]	86	29315	37074
1365622326	8147839	[3650]	86	29315	37108
1363719004	3349045	[10806, 851, 8528, 12636, 7194, 18698]	38	10149	37108
1189651501	4525311	[]	17	5332	37108
1266251128	1329019	[10308]	55	12194	37149
1196271294	6540487	[]	50	12189	37149
1251404756	1814366	[12130]	97	32706	37150
1172539308	10624787	[19777, 14448]	91	29902	37150
1231958005	7190710	[12147]	32	7265	37160
1229637589	6026681	[7465]	4	926	37160
1229386014	7559970	[13987, 17427]	60	14046	37160
1232303556	10732606	[9669]	9	2193	37160
1205166384	7360274	[]	172	44843	37160
1229385031	3015396	[13242, 12636]	17	3838	37160
1229385384	7111959	[7319, 12636]	37	8398	37160
1232134705	10191139	[6829]	24	6446	37160
1314375555	5158652	[6631, 244]	44	11837	37177
1338304182	11017980	[18075, 248]	3	1388	37177
1331824473	6950611	[248, 17704]	8	2099	37177
1241703659	7165997	[19676]	72	19520	37177
1323882872	10811511	[244, 20498]	10	2510	37177
1309463471	8457850	[18075, 244]	13	3425	37177
1301673212	5708555	[1426, 19232, 8823]	8	1896	37177
1300472264	3544016	[17704, 9581]	8	1896	37177
1299699121	8836287	[17704, 9163]	22	5490	37177
1232716901	2981564	[9581, 14282]	25	7940	37177
1242740558	10566280	[16938, 9581]	18	6019	37177
1234195159	4388460	[15818, 14697]	5	1357	37177
1232716760	5621623	[20080, 6821]	17	3991	37177
1242385992	6086333	[12096, 16938]	43	34378	37177
1242315690	7381886	[]	17	3833	37177
1241702467	10156717	[17379, 14282]	54	15364	37177
1241702437	8976996	[1131]	9	2410	37177
1241701968	11580343	[10907, 5773]	27	6218	37177
1201552788	8193193	[19676]	3	743	37185
1201552789	6571020	[19676]	3	640	37185
1248968071	6972324	[9827, 233, 12995, 12636]	47	11895	37185
1318111974	1975202	[19676]	47	11895	37188
